Row,Column,Lat,Long,Height
133,334,-23.500,-15.410,2532.900
133,335,-23.500,-14.818,2785.100
133,336,-23.500,-14.225,2850.000
133,337,-23.500,-13.632,2938.900
133,338,-23.500,-13.039,2942.400
133,339,-23.500,-12.447,2844.800
133,340,-23.500,-11.854,2698.400
133,341,-23.500,-11.261,2435.000
133,342,-23.500,-10.669,2498.900
133,343,-23.500,-10.076,2483.700
133,344,-23.500,-9.483,2766.700
133,345,-23.500,-8.891,2769.300
133,346,-23.500,-8.298,2898.600
133,347,-23.500,-7.705,2934.400
133,348,-23.500,-7.112,3156.300
133,349,-23.500,-6.520,3127.700
133,350,-23.500,-5.927,3053.000
133,351,-23.500,-5.334,2946.900
133,352,-23.500,-4.742,3009.500
133,353,-23.500,-4.149,2840.000
133,354,-23.500,-3.556,3119.300
133,355,-23.500,-2.964,3286.100
133,356,-23.500,-2.371,3145.800
133,357,-23.500,-1.778,3061.000
133,358,-23.500,-1.185,3269.900
133,359,-23.500,-0.593,3163.400
133,360,-23.500,0.000,3162.300
133,361,-23.500,0.593,3089.800
133,362,-23.500,1.185,3126.300
133,363,-23.500,1.778,3116.500
133,364,-23.500,2.371,3151.600
133,365,-23.500,2.964,3062.400
133,366,-23.500,3.556,3101.500
133,367,-23.500,4.149,3239.100
133,368,-23.500,4.742,3194.700
133,369,-23.500,5.334,2967.300
133,370,-23.500,5.927,3064.900
133,371,-23.500,6.520,3133.900
133,372,-23.500,7.112,3084.800
133,373,-23.500,7.705,2981.500
133,374,-23.500,8.298,2948.000
133,375,-23.500,8.891,2703.700
133,376,-23.500,9.483,2720.500
133,377,-23.500,10.076,2959.100
133,378,-23.500,10.669,2931.900
133,379,-23.500,11.261,2656.300
133,380,-23.500,11.854,2684.800
133,381,-23.500,12.447,2558.200
133,382,-23.500,13.039,2575.000
133,383,-23.500,13.632,2596.900
133,384,-23.500,14.225,2676.800
133,385,-23.500,14.818,2594.900
133,386,-23.500,15.410,2575.200
133,387,-23.500,16.003,2424.100
133,388,-23.500,16.596,2341.000
133,389,-23.500,17.188,2585.500
133,390,-23.500,17.781,2712.900
133,391,-23.500,18.374,2682.500
133,392,-23.500,18.966,2635.800
133,393,-23.500,19.559,2585.800
133,394,-23.500,20.152,2602.400
133,395,-23.500,20.745,2703.700
133,396,-23.500,21.337,2641.800
133,397,-23.500,21.930,2532.400
133,398,-23.500,22.523,2268.000
133,399,-23.500,23.115,2251.500
133,400,-23.500,23.708,2418.500
133,401,-23.500,24.301,2604.700
133,402,-23.500,24.894,2382.400
133,403,-23.500,25.486,2209.400
133,404,-23.500,26.079,2418.100
133,405,-23.500,26.672,2488.000
133,406,-23.500,27.264,2543.600
133,407,-23.500,27.857,2637.000
133,408,-23.500,28.450,2571.100
133,409,-23.500,29.042,2455.100
133,410,-23.500,29.635,2406.900
133,411,-23.500,30.228,2277.300
133,412,-23.500,30.821,2104.900
133,413,-23.500,31.413,2179.700
133,414,-23.500,32.006,1994.000
133,415,-23.500,32.599,2138.800
133,416,-23.500,33.191,2128.500
133,417,-23.500,33.784,2069.200
133,418,-23.500,34.377,2045.100
133,419,-23.500,34.969,2050.000
133,420,-23.500,35.562,2001.500
133,421,-23.500,36.155,2118.700
133,422,-23.500,36.748,2103.100
133,423,-23.500,37.340,2205.000
133,424,-23.500,37.933,2319.100
133,425,-23.500,38.526,2208.800
133,426,-23.500,39.118,2188.000
133,427,-23.500,39.711,2222.700
133,428,-23.500,40.304,2215.600
133,429,-23.500,40.896,2369.600
133,430,-23.500,41.489,2291.500
133,431,-23.500,42.082,2282.100
133,432,-23.500,42.675,2058.500
133,433,-23.500,43.267,2092.500
133,434,-23.500,43.860,2500.300
133,435,-23.500,44.453,2412.400
133,436,-23.500,45.045,2190.800
133,437,-23.500,45.638,2374.600
133,438,-23.500,46.231,2349.900
133,439,-23.500,46.824,2270.500
133,440,-23.500,47.416,2237.500
133,441,-23.500,48.009,1292.600
133,442,-23.500,48.602,1007.900
133,443,-23.500,49.194,759.200
133,444,-23.500,49.787,546.900
133,445,-23.500,50.380,497.600
133,446,-23.500,50.972,547.500
133,447,-23.500,51.565,869.800
133,448,-23.500,52.158,1099.200
133,449,-23.500,52.751,1383.900
133,450,-23.500,53.343,1729.600
133,451,-23.500,53.936,2017.600
133,452,-23.500,54.529,2201.300
133,453,-23.500,55.121,2170.900
133,454,-23.500,55.714,2080.600
133,455,-23.500,56.307,2040.200
133,456,-23.500,56.899,2111.600
133,457,-23.500,57.492,2095.800
133,458,-23.500,58.085,2158.100
133,459,-23.500,58.678,2205.000
133,460,-23.500,59.270,2298.500
133,461,-23.500,59.863,2271.000
133,462,-23.500,60.456,2267.600
133,463,-23.500,61.048,2553.900
133,464,-23.500,61.641,2477.300
133,465,-23.500,62.234,2712.600
133,466,-23.500,62.826,2765.200
133,467,-23.500,63.419,2608.800
133,468,-23.500,64.012,2438.000
133,469,-23.500,64.605,2477.500
133,470,-23.500,65.197,2483.500
133,471,-23.500,65.790,2290.500
133,472,-23.500,66.383,2312.300
133,473,-23.500,66.975,2402.500
133,474,-23.500,67.568,2504.400
133,475,-23.500,68.161,2600.000
133,476,-23.500,68.754,3028.500
133,477,-23.500,69.346,3384.300
133,478,-23.500,69.939,3542.600
133,479,-23.500,70.532,4153.300
133,480,-23.500,71.124,4553.800
133,481,-23.500,71.717,4353.000
133,482,-23.500,72.310,4420.400
133,483,-23.500,72.902,4524.700
133,484,-23.500,73.495,4452.500
133,485,-23.500,74.088,4772.200
133,486,-23.500,74.681,4857.800
133,487,-23.500,75.273,4573.700
133,488,-23.500,75.866,4717.600
133,489,-23.500,76.459,4896.900
133,490,-23.500,77.051,5211.800
133,491,-23.500,77.644,5188.300
133,492,-23.500,78.237,5001.300
133,493,-23.500,78.829,4770.500
133,494,-23.500,79.422,4471.700
133,495,-23.500,80.015,4366.500
133,496,-23.500,80.608,4842.100
133,497,-23.500,81.200,4662.200
133,498,-23.500,81.793,4626.400
133,499,-23.500,82.386,4676.600
133,500,-23.500,82.978,4659.400
133,501,-23.500,83.571,4576.100
133,502,-23.500,84.164,4638.500
133,503,-23.500,84.757,4514.800
133,504,-23.500,85.349,4413.700
133,505,-23.500,85.942,4537.700
133,506,-23.500,86.535,4251.800
133,507,-23.500,87.127,4585.400
133,508,-23.500,87.720,4950.700
133,509,-23.500,88.313,5193.900
133,510,-23.500,88.905,5292.500
133,511,-23.500,89.498,5396.000
133,512,-23.500,90.091,5353.900
133,513,-23.500,90.684,5350.800
133,514,-23.500,91.276,5281.100
133,515,-23.500,91.869,5169.400
133,516,-23.500,92.462,5216.800
133,517,-23.500,93.054,5337.800
133,518,-23.500,93.647,5367.900
133,519,-23.500,94.240,5319.100
133,520,-23.500,94.832,5346.400
133,521,-23.500,95.425,5300.700
133,522,-23.500,96.018,5086.800
133,523,-23.500,96.611,4881.600
133,524,-23.500,97.203,5006.600
133,525,-23.500,97.796,5162.000
133,526,-23.500,98.389,5002.300
133,527,-23.500,98.981,4822.700
133,528,-23.500,99.574,4592.300
133,529,-23.500,100.167,4520.900
133,530,-23.500,100.759,4632.400
133,531,-23.500,101.352,4712.100
133,532,-23.500,101.945,4559.700
133,533,-23.500,102.538,4504.000
133,534,-23.500,103.130,4425.700
133,535,-23.500,103.723,4227.200
133,536,-23.500,104.316,4183.200
133,537,-23.500,104.908,4234.900
133,538,-23.500,105.501,4701.800
133,539,-23.500,106.094,4602.200
133,540,-23.500,106.687,4772.800
133,541,-23.500,107.279,4800.700
133,542,-23.500,107.872,4903.400
133,543,-23.500,108.465,4885.700
133,544,-23.500,109.057,5063.900
133,545,-23.500,109.650,5119.800
133,546,-23.500,110.243,5147.100
133,547,-23.500,110.835,5259.500
133,548,-23.500,111.428,4959.800
133,549,-23.500,112.021,5106.100
133,550,-23.500,112.614,5061.900
133,551,-23.500,113.206,4917.600
133,552,-23.500,113.799,4595.100
133,553,-23.500,114.392,4632.800
133,554,-23.500,114.984,4545.600
133,555,-23.500,115.577,4358.400
133,556,-23.500,116.170,4332.300
133,557,-23.500,116.762,4192.200
133,558,-23.500,117.355,4192.800
133,559,-23.500,117.948,4152.300
133,560,-23.500,118.541,4232.500
133,561,-23.500,119.133,4113.000
133,562,-23.500,119.726,4016.000
133,563,-23.500,120.319,3922.600
133,564,-23.500,120.911,3875.200
133,565,-23.500,121.504,3825.400
133,566,-23.500,122.097,3679.500
133,567,-23.500,122.689,3569.500
133,568,-23.500,123.282,3649.600
133,569,-23.500,123.875,3877.300
133,570,-23.500,124.468,3430.200
133,571,-23.500,125.060,3064.400
133,572,-23.500,125.653,3415.800
133,573,-23.500,126.246,3477.500
133,574,-23.500,126.838,3470.300
133,575,-23.500,127.431,3267.200
133,576,-23.500,128.024,2292.900
133,577,-23.500,128.617,1992.300
133,578,-23.500,129.209,1744.300
133,579,-23.500,129.802,1495.300
133,580,-23.500,130.395,1491.900
133,581,-23.500,130.987,1434.900
133,582,-23.500,131.580,1186.400
133,583,-23.500,132.173,979.500
133,584,-23.500,132.765,890.000
133,585,-23.500,133.358,681.200
133,586,-23.500,133.951,402.000
133,587,-23.500,134.544,324.200
133,588,-23.500,135.136,233.600
133,589,-23.500,135.729,259.300
133,590,-23.500,136.322,334.300
133,591,-23.500,136.914,348.000
133,592,-23.500,137.507,410.800
133,593,-23.500,138.100,374.200
133,594,-23.500,138.692,81.100
133,595,-23.500,139.285,357.200
133,596,-23.500,139.878,222.600
133,597,-23.500,140.471,896.100
133,598,-23.500,141.063,1346.000
133,599,-23.500,141.656,1665.900
133,600,-23.500,142.249,2034.900
133,601,-23.500,142.841,2334.800
133,602,-23.500,143.434,2581.700
133,603,-23.500,144.027,2615.200
133,604,-23.500,144.619,2561.800
133,605,-23.500,145.212,2699.400
133,606,-23.500,145.805,2838.100
133,607,-23.500,146.398,2774.500
133,608,-23.500,146.990,2671.800
133,609,-23.500,147.583,2618.100
133,610,-23.500,148.176,2541.300
133,611,-23.500,148.768,2652.100
133,612,-23.500,149.361,2716.800
133,613,-23.500,149.954,2680.100
133,614,-23.500,150.547,2639.700
133,615,-23.500,151.139,2436.900
133,616,-23.500,151.732,2500.900
133,617,-23.500,152.325,2400.600
133,618,-23.500,152.917,2315.800
133,619,-23.500,153.510,2429.200
133,620,-23.500,154.103,2441.000
133,621,-23.500,154.695,2595.300
133,622,-23.500,155.288,2816.600
133,623,-23.500,155.881,2625.500
133,624,-23.500,156.474,2359.700
133,625,-23.500,157.066,2317.600
133,626,-23.500,157.659,2442.700
133,627,-23.500,158.252,2527.300
133,628,-23.500,158.844,2472.900
133,629,-23.500,159.437,2688.400
133,630,-23.500,160.030,2910.900
133,631,-23.500,160.622,2622.700
133,632,-23.500,161.215,2562.800
133,633,-23.500,161.808,2946.100
133,634,-23.500,162.401,2874.700
133,635,-23.500,162.993,2867.500
133,636,-23.500,163.586,2952.800
133,637,-23.500,164.179,3008.200
133,638,-23.500,164.771,2998.100
133,639,-23.500,165.364,3098.800
133,640,-23.500,165.957,3087.400
133,641,-23.500,166.549,3243.200
133,642,-23.500,167.142,3142.700
133,643,-23.500,167.735,2984.900
133,644,-23.500,168.328,3063.000
133,645,-23.500,168.920,3222.100
133,646,-23.500,169.513,3065.500
133,647,-23.500,170.106,3292.800
133,648,-23.500,170.698,3244.700
133,649,-23.500,171.291,3054.600
133,650,-23.500,171.884,3132.700
133,651,-23.500,172.477,3069.500
133,652,-23.500,173.069,3141.600
133,653,-23.500,173.662,3007.000
133,654,-23.500,174.255,2934.800
133,655,-23.500,174.847,3173.800
133,656,-23.500,175.440,3314.400
133,657,-23.500,176.033,3474.300
133,658,-23.500,176.625,3484.400
133,659,-23.500,177.218,3215.900
133,660,-23.500,177.811,3160.000
133,661,-23.500,178.404,3417.000
133,662,-23.500,178.996,3514.500
133,663,-23.500,179.589,3581.400
134,56,-23.000,-179.978,3556.900
134,57,-23.000,-179.386,3557.100
134,58,-23.000,-178.794,3704.400
134,59,-23.000,-178.202,3757.100
134,60,-23.000,-177.609,3787.400
134,61,-23.000,-177.017,3853.000
134,62,-23.000,-176.425,3988.700
134,63,-23.000,-175.833,4010.100
134,64,-23.000,-175.241,3840.400
134,65,-23.000,-174.649,3793.300
134,66,-23.000,-174.057,3790.100
134,67,-23.000,-173.465,3748.800
134,68,-23.000,-172.873,3788.700
134,69,-23.000,-172.281,3716.700
134,70,-23.000,-171.689,3608.700
134,71,-23.000,-171.097,3673.900
134,72,-23.000,-170.505,3452.900
134,73,-23.000,-169.913,3653.400
134,74,-23.000,-169.321,3902.500
134,75,-23.000,-168.729,3944.400
134,76,-23.000,-168.137,3932.500
134,77,-23.000,-167.545,4026.500
134,78,-23.000,-166.953,3591.000
134,79,-23.000,-166.361,3724.700
134,80,-23.000,-165.769,3909.300
134,81,-23.000,-165.177,3900.600
134,82,-23.000,-164.585,3234.300
134,83,-23.000,-163.993,3814.800
134,84,-23.000,-163.401,3901.000
134,85,-23.000,-162.809,3917.900
134,86,-23.000,-162.217,3911.800
134,87,-23.000,-161.625,3933.600
134,88,-23.000,-161.033,4333.600
134,89,-23.000,-160.441,4700.500
134,90,-23.000,-159.849,5034.500
134,91,-23.000,-159.256,4885.400
134,92,-23.000,-158.664,4762.300
134,93,-23.000,-158.072,4661.600
134,94,-23.000,-157.480,4478.700
134,95,-23.000,-156.888,4286.600
134,96,-23.000,-156.296,4046.600
134,97,-23.000,-155.704,3668.500
134,98,-23.000,-155.112,3487.000
134,99,-23.000,-154.520,3234.300
134,100,-23.000,-153.928,2702.700
134,101,-23.000,-153.336,2095.200
134,102,-23.000,-152.744,2134.400
134,103,-23.000,-152.152,2250.900
134,104,-23.000,-151.560,2671.700
134,105,-23.000,-150.968,3639.700
134,106,-23.000,-150.376,3534.400
134,107,-23.000,-149.784,3635.100
134,108,-23.000,-149.192,3715.800
134,109,-23.000,-148.600,3482.200
134,110,-23.000,-148.008,3689.600
134,111,-23.000,-147.416,3721.100
134,112,-23.000,-146.824,3656.800
134,113,-23.000,-146.232,3614.100
134,114,-23.000,-145.640,3769.900
134,115,-23.000,-145.048,3778.800
134,116,-23.000,-144.456,3845.800
134,117,-23.000,-143.864,3923.300
134,118,-23.000,-143.272,3906.500
134,119,-23.000,-142.680,3864.000
134,120,-23.000,-142.088,3688.500
134,121,-23.000,-141.496,3668.800
134,122,-23.000,-140.904,3535.300
134,123,-23.000,-140.311,3504.400
134,124,-23.000,-139.719,3547.400
134,125,-23.000,-139.127,3369.000
134,126,-23.000,-138.535,3417.200
134,127,-23.000,-137.943,3425.900
134,128,-23.000,-137.351,3588.800
134,129,-23.000,-136.759,3445.900
134,130,-23.000,-136.167,3484.100
134,131,-23.000,-135.575,2931.700
134,132,-23.000,-134.983,3364.100
134,133,-23.000,-134.391,3298.300
134,134,-23.000,-133.799,3343.300
134,135,-23.000,-133.207,3524.300
134,136,-23.000,-132.615,3214.600
134,137,-23.000,-132.023,3192.800
134,138,-23.000,-131.431,3138.800
134,139,-23.000,-130.839,3430.900
134,140,-23.000,-130.247,3371.100
134,141,-23.000,-129.655,3318.000
134,142,-23.000,-129.063,3060.800
134,143,-23.000,-128.471,3217.900
134,144,-23.000,-127.879,3239.300
134,145,-23.000,-127.287,3082.400
134,146,-23.000,-126.695,2962.100
134,147,-23.000,-126.103,2912.100
134,148,-23.000,-125.511,3070.100
134,149,-23.000,-124.919,3222.200
134,150,-23.000,-124.327,3191.200
134,151,-23.000,-123.735,3117.400
134,152,-23.000,-123.143,3089.400
134,153,-23.000,-122.551,3261.500
134,154,-23.000,-121.959,3319.900
134,155,-23.000,-121.366,3248.300
134,156,-23.000,-120.774,3294.500
134,157,-23.000,-120.182,2984.800
134,158,-23.000,-119.590,2967.300
134,159,-23.000,-118.998,2982.700
134,160,-23.000,-118.406,2900.700
134,161,-23.000,-117.814,2978.000
134,162,-23.000,-117.222,3069.500
134,163,-23.000,-116.630,2961.800
134,164,-23.000,-116.038,2955.700
134,165,-23.000,-115.446,2462.600
134,166,-23.000,-114.854,2510.000
134,167,-23.000,-114.262,2619.600
134,168,-23.000,-113.670,2463.100
134,169,-23.000,-113.078,2764.400
134,170,-23.000,-112.486,2625.300
134,171,-23.000,-111.894,2700.800
134,172,-23.000,-111.302,2857.900
134,173,-23.000,-110.710,2804.400
134,174,-23.000,-110.118,2884.700
134,175,-23.000,-109.526,2910.600
134,176,-23.000,-108.934,2931.400
134,177,-23.000,-108.342,2934.800
134,178,-23.000,-107.750,2936.700
134,179,-23.000,-107.158,3001.000
134,180,-23.000,-106.566,3061.400
134,181,-23.000,-105.974,3370.600
134,182,-23.000,-105.382,3363.100
134,183,-23.000,-104.790,3668.300
134,184,-23.000,-104.198,3666.900
134,185,-23.000,-103.606,3884.600
134,186,-23.000,-103.013,3947.400
134,187,-23.000,-102.421,4086.400
134,188,-23.000,-101.829,3939.100
134,189,-23.000,-101.237,4108.900
134,190,-23.000,-100.645,4245.900
134,191,-23.000,-100.053,4099.500
134,192,-23.000,-99.461,3924.700
134,193,-23.000,-98.869,4005.500
134,194,-23.000,-98.277,3889.400
134,195,-23.000,-97.685,3786.700
134,196,-23.000,-97.093,3694.300
134,197,-23.000,-96.501,3452.500
134,198,-23.000,-95.909,3582.000
134,199,-23.000,-95.317,3155.000
134,200,-23.000,-94.725,2861.700
134,201,-23.000,-94.133,2524.300
134,202,-23.000,-93.541,2440.200
134,203,-23.000,-92.949,2268.700
134,204,-23.000,-92.357,1713.100
134,205,-23.000,-91.765,1341.200
134,206,-23.000,-91.173,1898.800
134,207,-23.000,-90.581,2669.700
134,208,-23.000,-89.989,2952.500
134,209,-23.000,-89.397,2856.000
134,210,-23.000,-88.805,3381.200
134,211,-23.000,-88.213,3323.700
134,212,-23.000,-87.621,3328.400
134,213,-23.000,-87.029,3447.900
134,214,-23.000,-86.437,3056.600
134,215,-23.000,-85.845,3687.700
134,216,-23.000,-85.253,3633.400
134,217,-23.000,-84.661,3617.500
134,218,-23.000,-84.068,3609.300
134,219,-23.000,-83.476,3651.500
134,220,-23.000,-82.884,4295.100
134,221,-23.000,-82.292,3961.500
134,222,-23.000,-81.700,3973.800
134,223,-23.000,-81.108,3907.400
134,224,-23.000,-80.516,3864.700
134,225,-23.000,-79.924,3596.900
134,226,-23.000,-79.332,3472.900
134,227,-23.000,-78.740,3407.400
134,228,-23.000,-78.148,3388.500
134,229,-23.000,-77.556,3578.700
134,230,-23.000,-76.964,3543.000
134,231,-23.000,-76.372,3339.000
134,232,-23.000,-75.780,3345.000
134,233,-23.000,-75.188,3389.700
134,234,-23.000,-74.596,3402.200
134,235,-23.000,-74.004,3427.400
134,236,-23.000,-73.412,3471.300
134,237,-23.000,-72.820,3451.100
134,238,-23.000,-72.228,3351.300
134,239,-23.000,-71.636,3200.800
134,240,-23.000,-71.044,3251.700
134,241,-23.000,-70.452,3417.800
134,242,-23.000,-69.860,3495.600
134,243,-23.000,-69.268,3416.500
134,244,-23.000,-68.676,3420.700
134,245,-23.000,-68.084,3382.300
134,246,-23.000,-67.492,2846.800
134,247,-23.000,-66.900,2448.800
134,248,-23.000,-66.308,2431.300
134,249,-23.000,-65.716,2457.200
134,250,-23.000,-65.123,2485.900
134,251,-23.000,-64.531,2451.100
134,252,-23.000,-63.939,2529.800
134,253,-23.000,-63.347,2755.200
134,254,-23.000,-62.755,3119.700
134,255,-23.000,-62.163,3313.500
134,256,-23.000,-61.571,3357.300
134,257,-23.000,-60.979,3541.600
134,258,-23.000,-60.387,3507.700
134,259,-23.000,-59.795,3438.000
134,260,-23.000,-59.203,3578.700
134,261,-23.000,-58.611,3315.000
134,262,-23.000,-58.019,3292.500
134,263,-23.000,-57.427,3321.100
134,264,-23.000,-56.835,3169.200
134,265,-23.000,-56.243,3126.300
134,266,-23.000,-55.651,3202.200
134,267,-23.000,-55.059,3267.000
134,268,-23.000,-54.467,3311.800
134,269,-23.000,-53.875,3331.100
134,270,-23.000,-53.283,3284.200
134,271,-23.000,-52.691,3565.200
134,272,-23.000,-52.099,3548.900
134,273,-23.000,-51.507,3720.200
134,274,-23.000,-50.915,3637.800
134,275,-23.000,-50.323,3438.000
134,276,-23.000,-49.731,3548.700
134,277,-23.000,-49.139,3570.500
134,278,-23.000,-48.547,3471.000
134,279,-23.000,-47.955,3191.900
134,280,-23.000,-47.363,3572.000
134,281,-23.000,-46.770,3742.100
134,282,-23.000,-46.178,3726.700
134,283,-23.000,-45.586,3846.200
134,284,-23.000,-44.994,4002.200
134,285,-23.000,-44.402,4193.900
134,286,-23.000,-43.810,4239.300
134,287,-23.000,-43.218,4032.600
134,288,-23.000,-42.626,4193.800
134,289,-23.000,-42.034,3826.300
134,290,-23.000,-41.442,3830.400
134,291,-23.000,-40.850,3943.400
134,292,-23.000,-40.258,3858.600
134,293,-23.000,-39.666,3971.100
134,294,-23.000,-39.074,3876.100
134,295,-23.000,-38.482,3427.400
134,296,-23.000,-37.890,3321.000
134,297,-23.000,-37.298,3244.000
134,298,-23.000,-36.706,2868.300
134,299,-23.000,-36.114,2542.900
134,300,-23.000,-35.522,2571.600
134,301,-23.000,-34.930,2380.800
134,302,-23.000,-34.338,2396.100
134,303,-23.000,-33.746,2171.100
134,304,-23.000,-33.154,2164.500
134,305,-23.000,-32.562,2094.500
134,306,-23.000,-31.970,1816.200
134,307,-23.000,-31.378,1730.500
134,308,-23.000,-30.786,1767.800
134,309,-23.000,-30.194,1947.800
134,310,-23.000,-29.602,2108.200
134,311,-23.000,-29.010,2310.800
134,312,-23.000,-28.418,2906.900
134,313,-23.000,-27.825,3053.100
134,314,-23.000,-27.233,3102.100
134,315,-23.000,-26.641,3428.300
134,316,-23.000,-26.049,3042.100
134,317,-23.000,-25.457,2854.800
134,318,-23.000,-24.865,3240.600
134,319,-23.000,-24.273,3278.200
134,320,-23.000,-23.681,2663.800
134,321,-23.000,-23.089,2613.200
134,322,-23.000,-22.497,2987.700
134,323,-23.000,-21.905,2854.300
134,324,-23.000,-21.313,2633.300
134,325,-23.000,-20.721,2416.400
134,326,-23.000,-20.129,2398.900
134,327,-23.000,-19.537,2505.000
134,328,-23.000,-18.945,2213.300
134,329,-23.000,-18.353,2717.100
134,330,-23.000,-17.761,2868.600
134,331,-23.000,-17.169,2703.300
134,332,-23.000,-16.577,2751.000
134,333,-23.000,-15.985,2743.000
134,334,-23.000,-15.393,2729.600
134,335,-23.000,-14.801,2851.900
134,336,-23.000,-14.209,2841.800
134,337,-23.000,-13.617,3021.100
134,338,-23.000,-13.025,2950.500
134,339,-23.000,-12.433,2886.400
134,340,-23.000,-11.841,2555.300
134,341,-23.000,-11.249,2368.600
134,342,-23.000,-10.657,2343.400
134,343,-23.000,-10.065,2443.800
134,344,-23.000,-9.473,2859.900
134,345,-23.000,-8.880,2724.000
134,346,-23.000,-8.288,2741.300
134,347,-23.000,-7.696,2771.900
134,348,-23.000,-7.104,3019.700
134,349,-23.000,-6.512,3120.300
134,350,-23.000,-5.920,3094.800
134,351,-23.000,-5.328,3047.400
134,352,-23.000,-4.736,3055.900
134,353,-23.000,-4.144,2933.000
134,354,-23.000,-3.552,3025.200
134,355,-23.000,-2.960,3141.100
134,356,-23.000,-2.368,3139.900
134,357,-23.000,-1.776,3194.900
134,358,-23.000,-1.184,3152.700
134,359,-23.000,-0.592,3159.700
134,360,-23.000,0.000,2962.200
134,361,-23.000,0.592,3065.000
134,362,-23.000,1.184,3115.900
134,363,-23.000,1.776,3111.600
134,364,-23.000,2.368,3090.500
134,365,-23.000,2.960,3137.300
134,366,-23.000,3.552,2988.400
134,367,-23.000,4.144,3330.700
134,368,-23.000,4.736,3346.800
134,369,-23.000,5.328,3274.400
134,370,-23.000,5.920,3327.600
134,371,-23.000,6.512,3303.000
134,372,-23.000,7.104,3231.500
134,373,-23.000,7.696,3265.300
134,374,-23.000,8.288,3161.800
134,375,-23.000,8.880,3377.900
134,376,-23.000,9.473,3348.600
134,377,-23.000,10.065,3138.300
134,378,-23.000,10.657,2967.000
134,379,-23.000,11.249,2702.000
134,380,-23.000,11.841,2535.000
134,381,-23.000,12.433,2560.800
134,382,-23.000,13.025,1956.200
134,383,-23.000,13.617,1836.800
134,384,-23.000,14.209,1970.400
134,385,-23.000,14.801,2071.600
134,386,-23.000,15.393,2368.200
134,387,-23.000,15.985,2478.100
134,388,-23.000,16.577,2303.500
134,389,-23.000,17.169,2636.600
134,390,-23.000,17.761,2666.100
134,391,-23.000,18.353,2589.800
134,392,-23.000,18.945,2615.100
134,393,-23.000,19.537,2728.300
134,394,-23.000,20.129,2605.700
134,395,-23.000,20.721,2716.200
134,396,-23.000,21.313,2771.600
134,397,-23.000,21.905,2637.300
134,398,-23.000,22.497,2665.500
134,399,-23.000,23.089,2561.200
134,400,-23.000,23.681,2811.800
134,401,-23.000,24.273,2720.400
134,402,-23.000,24.865,2442.700
134,403,-23.000,25.457,2337.000
134,404,-23.000,26.049,2361.600
134,405,-23.000,26.641,2456.200
134,406,-23.000,27.233,2444.100
134,407,-23.000,27.825,2621.400
134,408,-23.000,28.418,2602.200
134,409,-23.000,29.010,2551.300
134,410,-23.000,29.602,2481.700
134,411,-23.000,30.194,2237.900
134,412,-23.000,30.786,2101.300
134,413,-23.000,31.378,2154.500
134,414,-23.000,31.970,2149.600
134,415,-23.000,32.562,2084.600
134,416,-23.000,33.154,2143.500
134,417,-23.000,33.746,2147.300
134,418,-23.000,34.338,2077.100
134,419,-23.000,34.930,2021.500
134,420,-23.000,35.522,2065.300
134,421,-23.000,36.114,2157.500
134,422,-23.000,36.706,2206.200
134,423,-23.000,37.298,2084.500
134,424,-23.000,37.890,2273.500
134,425,-23.000,38.482,2320.600
134,426,-23.000,39.074,2176.700
134,427,-23.000,39.666,2201.800
134,428,-23.000,40.258,2241.300
134,429,-23.000,40.850,2387.900
134,430,-23.000,41.442,2403.100
134,431,-23.000,42.034,2269.500
134,432,-23.000,42.626,2318.000
134,433,-23.000,43.218,2268.600
134,434,-23.000,43.810,2420.900
134,435,-23.000,44.402,2361.800
134,436,-23.000,44.994,2368.800
134,437,-23.000,45.586,2221.800
134,438,-23.000,46.178,2320.800
134,439,-23.000,46.770,2258.600
134,440,-23.000,47.363,2124.600
134,441,-23.000,47.955,1829.100
134,442,-23.000,48.547,1158.200
134,443,-23.000,49.139,664.100
134,444,-23.000,49.731,659.900
134,445,-23.000,50.323,558.000
134,446,-23.000,50.915,689.100
134,447,-23.000,51.507,953.100
134,448,-23.000,52.099,1156.400
134,449,-23.000,52.691,1543.700
134,450,-23.000,53.283,1830.300
134,451,-23.000,53.875,2093.200
134,452,-23.000,54.467,2167.500
134,453,-23.000,55.059,2114.900
134,454,-23.000,55.651,2155.200
134,455,-23.000,56.243,2180.700
134,456,-23.000,56.835,2082.700
134,457,-23.000,57.427,2013.800
134,458,-23.000,58.019,1991.700
134,459,-23.000,58.611,2109.500
134,460,-23.000,59.203,2196.800
134,461,-23.000,59.795,2241.500
134,462,-23.000,60.387,2280.600
134,463,-23.000,60.979,2269.500
134,464,-23.000,61.571,2599.400
134,465,-23.000,62.163,2701.000
134,466,-23.000,62.755,2934.700
134,467,-23.000,63.347,2864.500
134,468,-23.000,63.939,2738.100
134,469,-23.000,64.531,2555.500
134,470,-23.000,65.123,2482.700
134,471,-23.000,65.716,2340.000
134,472,-23.000,66.308,2514.900
134,473,-23.000,66.900,2478.600
134,474,-23.000,67.492,2532.200
134,475,-23.000,68.084,2852.100
134,476,-23.000,68.676,3160.900
134,477,-23.000,69.268,3625.000
134,478,-23.000,69.860,4005.500
134,479,-23.000,70.452,4194.800
134,480,-23.000,71.044,4362.800
134,481,-23.000,71.636,4487.400
134,482,-23.000,72.228,4478.000
134,483,-23.000,72.820,4550.700
134,484,-23.000,73.412,4447.300
